timestamp,queue_name,depth,enqueue_rate,dequeue_rate,avg_wait_time_ms,environment
2026-02-20T15:13:14.122854,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:15.519547,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:16.582702,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:17.096598,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:19.124002,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:20.521102,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:21.584291,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:22.098113,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:24.125391,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:25.522868,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:26.586019,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:27.099841,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:29.127534,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:30.524406,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:31.588348,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:32.101561,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:34.130031,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:35.526039,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:36.590712,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:37.103369,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:39.131968,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:40.527225,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:41.592535,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:42.105549,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:44.133759,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:45.528481,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:46.595048,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:47.107902,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:49.135951,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:50.530565,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:51.596319,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:52.110343,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:54.138871,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:55.532790,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:56.598206,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:57.112345,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:13:59.140165,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:00.534720,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:01.600664,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:02.114498,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:04.141206,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:05.536731,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:06.602128,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:07.117551,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:09.143299,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:10.538855,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:11.604165,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:12.121361,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:14.145804,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:15.541191,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:16.606329,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:17.122998,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:19.148239,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:20.543578,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:21.608270,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:22.125193,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:24.150157,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:25.545842,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:26.611086,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:27.127311,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:29.152011,deploy_queue_staging,0,0,0,0,staging
