timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-14T17:23:17.892089,3,3,0,0,0,stage
2026-02-14T17:23:18.929573,3,3,0,0,0,stage
2026-02-14T17:23:21.938433,3,3,0,0,0,stage
2026-02-14T17:23:22.803126,3,3,0,0,0,stage
2026-02-14T17:23:22.894031,3,3,0,0,0,stage
2026-02-14T17:23:23.931385,3,3,0,0,0,stage
2026-02-14T17:23:26.940579,3,3,0,0,0,stage
2026-02-14T17:23:27.805338,3,3,0,0,0,stage
2026-02-14T17:23:27.895832,3,3,0,0,0,stage
2026-02-14T17:23:28.933437,3,3,0,0,0,stage
2026-02-14T17:23:31.942734,3,3,0,0,0,stage
2026-02-14T17:23:32.808809,3,3,0,0,0,stage
2026-02-14T17:23:32.898227,3,3,0,0,0,stage
2026-02-14T17:23:33.937128,3,3,0,0,0,stage
2026-02-14T17:23:36.945044,3,3,0,0,0,stage
2026-02-14T17:23:37.811180,3,3,0,0,0,stage
2026-02-14T17:23:37.900947,3,3,0,0,0,stage
2026-02-14T17:23:38.939074,3,3,0,0,0,stage
2026-02-14T17:23:41.947327,3,3,0,0,0,stage
2026-02-14T17:23:42.813982,3,3,0,0,0,stage
2026-02-14T17:23:42.903922,3,3,0,0,0,stage
2026-02-14T17:23:43.941134,3,3,0,0,0,stage
2026-02-14T17:23:46.950640,3,3,0,0,0,stage
2026-02-14T17:23:47.816979,3,3,0,0,0,stage
2026-02-14T17:23:47.905556,3,3,0,0,0,stage
2026-02-14T17:23:48.944490,3,3,0,0,0,stage
2026-02-14T17:23:51.953600,3,3,0,0,0,stage
2026-02-14T17:23:52.819839,3,3,0,0,0,stage
2026-02-14T17:23:52.908051,3,3,0,0,0,stage
2026-02-14T17:23:53.947494,3,3,0,0,0,stage
2026-02-14T17:23:56.955526,3,3,0,0,0,stage
2026-02-14T17:23:57.821983,3,3,0,0,0,stage
2026-02-14T17:23:57.909924,3,3,0,0,0,stage
2026-02-14T17:23:58.950058,3,3,0,0,0,stage
2026-02-14T17:24:01.957902,3,3,0,0,0,stage
2026-02-14T17:24:02.824774,3,3,0,0,0,stage
2026-02-14T17:24:02.911606,3,3,0,0,0,stage
2026-02-14T17:24:03.952265,3,3,0,0,0,stage
2026-02-14T17:24:06.962162,3,3,0,0,0,stage
2026-02-14T17:24:07.827238,3,3,0,0,0,stage
2026-02-14T17:24:07.915110,3,3,0,0,0,stage
2026-02-14T17:24:08.953782,3,3,0,0,0,stage
2026-02-14T17:24:11.964270,3,3,0,0,0,stage
2026-02-14T17:24:12.829569,3,3,0,0,0,stage
2026-02-14T17:24:12.916732,3,3,0,0,0,stage
2026-02-14T17:24:13.956075,3,3,0,0,0,stage
2026-02-14T17:24:16.968523,3,3,0,0,0,stage
2026-02-14T17:24:17.832079,3,3,0,0,0,stage
2026-02-14T17:24:17.918444,3,3,0,0,0,stage
2026-02-14T17:24:18.958888,3,3,0,0,0,stage
2026-02-14T17:24:21.970438,3,3,0,0,0,stage
2026-02-14T17:24:22.833593,3,3,0,0,0,stage
2026-02-14T17:24:22.920854,3,3,0,0,0,stage
2026-02-14T17:24:23.961126,3,3,0,0,0,stage
2026-02-14T17:24:26.973232,3,3,0,0,0,stage
2026-02-14T17:24:27.835962,3,3,0,0,0,stage
2026-02-14T17:24:27.922592,3,3,0,0,0,stage
2026-02-14T17:24:28.963312,3,3,0,0,0,stage
2026-02-14T17:24:31.976364,3,3,0,0,0,stage
2026-02-14T17:24:32.837634,3,3,0,0,0,stage
2026-02-14T17:24:32.924089,3,3,0,0,0,stage
2026-02-14T17:24:33.965385,3,3,0,0,0,stage
2026-02-14T17:24:36.979161,3,3,0,0,0,stage
2026-02-14T17:24:37.839015,3,3,0,0,0,stage
2026-02-14T17:24:37.926197,3,3,0,0,0,stage
2026-02-14T17:24:38.967373,3,3,0,0,0,stage
2026-02-14T17:24:41.981869,3,3,0,0,0,stage
2026-02-14T17:24:42.841514,3,3,0,0,0,stage
2026-02-14T17:24:42.927695,3,3,0,0,0,stage
2026-02-14T17:24:43.970200,3,3,0,0,0,stage
2026-02-14T17:24:46.984729,3,3,0,0,0,stage
2026-02-14T17:24:47.843285,3,3,0,0,0,stage
2026-02-14T17:24:47.929406,3,3,0,0,0,stage
2026-02-14T17:24:48.972166,3,3,0,0,0,stage
2026-02-14T17:24:51.988080,3,3,0,0,0,stage
2026-02-14T17:24:52.844585,3,3,0,0,0,stage
2026-02-14T17:24:52.931553,3,3,0,0,0,stage
2026-02-14T17:24:53.974753,3,3,0,0,0,stage
2026-02-14T17:24:56.990082,3,3,0,0,0,stage
2026-02-14T17:24:57.846689,3,3,0,0,0,stage
2026-02-14T17:24:57.934134,3,3,0,0,0,stage
2026-02-14T17:24:58.977198,3,3,0,0,0,stage
2026-02-14T17:25:01.993190,3,3,0,0,0,stage
2026-02-14T17:25:02.848190,3,3,0,0,0,stage
2026-02-14T17:25:02.935795,3,3,0,0,0,stage
2026-02-14T17:25:03.979808,3,3,0,0,0,stage
2026-02-14T17:25:06.994759,3,3,0,0,0,stage
2026-02-14T17:25:07.850527,3,3,0,0,0,stage
2026-02-14T17:25:07.939033,3,3,0,0,0,stage
2026-02-14T17:25:08.981186,3,3,0,0,0,stage
