timestamp,queue_name,depth,enqueue_rate,dequeue_rate,avg_wait_time_ms,environment
2026-02-14T17:09:37.530212,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:41.014700,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:42.532261,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:46.018964,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:47.534551,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:51.021602,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:52.536571,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:56.023915,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:09:57.538350,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:01.026639,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:02.540214,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:06.028607,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:07.541932,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:11.030617,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:12.544016,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:16.032708,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:17.546236,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:21.034881,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:22.548693,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:26.037077,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:27.550837,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:31.038999,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:32.553774,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:36.040968,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:37.557059,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:41.042888,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:42.559482,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:46.044904,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:47.560925,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:51.047349,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:52.563312,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:56.050021,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:10:57.565778,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:01.052155,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:02.568689,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:06.054349,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:07.571831,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:11.056485,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:12.573985,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:16.059013,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:17.576906,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:21.060836,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:22.578645,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:26.062921,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:27.580817,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:31.065103,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:32.584692,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:37.587766,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:42.590068,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:47.592519,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:51.121853,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:52.594365,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:56.124101,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:11:57.596977,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:01.125894,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:02.599968,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:06.127727,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:07.601430,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:11.130134,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:12.603766,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:16.132034,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:17.605525,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:21.134623,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:22.607124,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:26.137186,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:27.609385,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:31.141272,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:32.611766,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:36.143577,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:37.613844,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:41.147403,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:42.616380,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:46.149864,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:47.618614,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:51.153101,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:52.622036,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:56.155663,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:12:57.625319,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:01.158168,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:02.627331,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:06.160211,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:07.629818,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:11.162382,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:12.631657,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:16.164368,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:17.633565,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:21.166362,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:22.635936,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:26.168961,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:27.638025,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:31.170592,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:32.639549,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:36.172373,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:37.642209,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:41.174764,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:42.644245,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:46.177086,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:47.646016,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:51.180218,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:52.648320,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:56.182366,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:13:57.650759,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:01.184483,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:02.654234,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:06.186902,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:07.656710,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:11.188536,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:12.659046,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:16.190546,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:17.661466,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:21.192971,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:22.663173,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:26.194780,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:27.664933,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:31.197297,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:32.666685,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:36.199545,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:37.668581,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:41.201954,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:42.671214,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:46.204140,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:47.673877,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:51.206241,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:52.676485,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:56.208317,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:14:57.679708,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:01.211060,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:02.682791,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:06.214395,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:07.685078,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:11.220568,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:12.693039,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:16.229188,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:17.700132,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:21.230751,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:22.702221,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:26.232769,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:27.705205,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:31.234970,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:32.707730,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:36.236444,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:37.709399,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:41.238577,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:42.710972,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:46.240652,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:47.712744,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:52.714541,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:15:57.716995,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:02.718966,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:07.720847,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:12.722412,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:17.723847,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:22.725904,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:27.727069,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:32.728990,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:37.731312,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:42.733654,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:47.735005,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:52.736870,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:16:57.739079,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:02.741101,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:03.258969,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:07.744121,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:08.261059,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:12.747370,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:13.263100,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:17.749733,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:18.264714,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:22.751858,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:23.267264,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:27.754267,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:32.757191,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:37.758736,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:42.644302,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:42.760789,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:47.646943,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:47.763308,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:52.649010,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:52.765268,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:57.652581,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:17:57.767658,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:02.654864,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:02.770122,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:07.657053,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:07.772622,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:12.659057,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:12.774518,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:17.661228,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:17.776244,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:22.663992,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:22.777768,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:27.666082,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:27.779407,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:32.668589,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:32.780870,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:37.671115,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:37.783056,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:42.673160,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:42.785148,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:47.675319,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:47.787188,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:52.677565,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:52.788298,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:57.679724,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:18:57.789898,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:02.681987,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:02.791603,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:07.684190,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:07.793625,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:12.686163,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:12.796035,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:17.687864,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:17.797458,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:22.690934,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:22.798902,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:27.692884,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:27.800315,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:32.694559,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:32.802195,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:37.696461,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:37.804053,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:42.703043,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:42.805452,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:47.705206,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:47.806990,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:52.706869,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:52.808713,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:57.709603,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:19:57.810358,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:02.711490,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:02.812203,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:07.713482,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:07.813893,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:12.715964,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:12.815537,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:17.719189,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:17.816955,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:18.841661,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:22.721190,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:22.818469,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:23.844191,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:27.723143,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:27.820226,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:28.846410,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:31.850198,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:32.725442,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:32.823543,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:33.849166,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:36.854220,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:37.728828,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:37.826187,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:38.852137,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:41.858411,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:42.730830,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:42.828340,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:43.854784,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:46.861266,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:47.733526,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:47.830785,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:48.857056,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:51.863924,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:52.735545,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:52.832950,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:53.859021,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:56.866485,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:57.738297,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:57.835202,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:20:58.860874,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:01.869092,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:02.740736,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:02.837837,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:03.863641,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:06.873363,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:07.744084,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:07.839766,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:08.866068,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:11.876300,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:12.746157,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:12.842805,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:13.868065,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:16.878794,deploy_queue_stage,0,0,0,0,stage
2026-02-14T17:21:17.748514,deploy_queue_stage,0,0,0,0,stage
