timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-20T15:31:38.172426,3,3,0,0,0,prod
2026-02-20T15:31:39.654761,3,3,0,0,0,prod
2026-02-20T15:31:41.670428,3,3,0,0,0,prod
2026-02-20T15:31:42.258996,3,3,0,0,0,prod
2026-02-20T15:31:43.039832,3,3,0,0,0,prod
2026-02-20T15:31:43.173692,3,3,0,0,0,prod
2026-02-20T15:31:44.657810,3,3,0,0,0,prod
2026-02-20T15:31:46.671652,3,3,0,0,0,prod
2026-02-20T15:31:47.260160,3,3,0,0,0,prod
2026-02-20T15:31:48.041169,3,3,0,0,0,prod
2026-02-20T15:31:48.174783,3,3,0,0,0,prod
2026-02-20T15:31:49.659596,3,3,0,0,0,prod
2026-02-20T15:31:51.673066,3,3,0,0,0,prod
2026-02-20T15:31:52.261563,3,3,0,0,0,prod
2026-02-20T15:31:53.042381,3,3,0,0,0,prod
2026-02-20T15:31:53.176087,3,3,0,0,0,prod
2026-02-20T15:31:54.662714,3,3,0,0,0,prod
2026-02-20T15:31:56.675118,3,3,0,0,0,prod
2026-02-20T15:31:57.262808,3,3,0,0,0,prod
2026-02-20T15:31:58.043758,3,3,0,0,0,prod
2026-02-20T15:31:58.177758,3,3,0,0,0,prod
2026-02-20T15:31:59.664005,3,3,0,0,0,prod
2026-02-20T15:32:01.676556,3,3,0,0,0,prod
2026-02-20T15:32:02.264230,3,3,0,0,0,prod
2026-02-20T15:32:03.045472,3,3,0,0,0,prod
2026-02-20T15:32:03.178986,3,3,0,0,0,prod
2026-02-20T15:32:04.665316,3,3,0,0,0,prod
2026-02-20T15:32:06.678144,3,3,0,0,0,prod
2026-02-20T15:32:07.265698,3,3,0,0,0,prod
2026-02-20T15:32:08.046822,3,3,0,0,0,prod
2026-02-20T15:32:08.181314,3,3,0,0,0,prod
2026-02-20T15:32:09.666642,3,3,0,0,0,prod
2026-02-20T15:32:11.679351,3,3,0,0,0,prod
2026-02-20T15:32:12.268237,3,3,0,0,0,prod
2026-02-20T15:32:13.048288,3,3,0,0,0,prod
2026-02-20T15:32:13.182648,3,3,0,0,0,prod
2026-02-20T15:32:14.667973,3,3,0,0,0,prod
2026-02-20T15:32:16.681124,3,3,0,0,0,prod
