timestamp,service_name,status,uptime_seconds,downtime_seconds,availability_percent,environment
2026-02-14T13:51:17.076793,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:18.716570,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:22.078201,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:23.717965,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:27.080276,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:28.720246,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:29.171483,multi_deploy_agent_stage,running,0.0,0,100,stage
2026-02-14T13:51:29.233723,multi_deploy_agent_stage,running,0.0,0,100,stage
2026-02-14T13:51:32.082204,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:33.722246,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:34.173521,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:34.235763,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:37.084589,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:38.723607,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:39.175204,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:39.237261,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:42.086177,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:43.725081,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:44.177490,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:44.239404,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:47.087996,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:48.727678,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:49.180178,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:49.241222,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:52.090857,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:53.730442,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:54.182593,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:54.242901,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:57.093624,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:58.733815,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:59.184791,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:51:59.245129,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:02.095950,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:03.736972,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:04.187796,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:04.247417,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:07.099158,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:08.740057,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:09.190917,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:09.249976,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:12.101742,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:13.742577,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:14.194880,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:14.253970,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:17.104994,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:18.745583,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:19.197611,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:19.256923,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:22.108188,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:23.749241,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:24.200530,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:24.260116,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:27.110519,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:28.752600,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:29.203348,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:29.262437,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:32.113260,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:33.756336,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:34.206625,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:34.264038,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:37.116370,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:38.759917,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:39.210309,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:39.266504,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:42.118501,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:43.762839,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:44.212580,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:44.268730,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:47.121220,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:48.765833,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:49.215594,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:49.270732,multi_deploy_agent_stage,running,5.0,0,100.0,stage
